Store Name,Address,Latitude,Longitude,ZipCode,Status,2025 order
Firehouse Liquors (536745),"273 Park Avenue, Newark, NJ, USA",40.7594469,-74.1871812,07107,Inactive,0
Home Wines & Marketplace (#280 - 196369),"280 U.S. 9, Marlboro, NJ, USA",40.3412493,-74.3055879,07751,Inactive,0
Bridgeview Liquors (#300 - 681673),"300 New Jersey 440, Bayonne, NJ, USA",40.6582299,-74.1178012,07002,Inactive,135
Pre Game Liquors (281769),"355 West Saint Georges Avenue, Linden, NJ, USA",40.6326192,-74.2683984,07036,Inactive,5
Verona Wine Cellar (471553),"360 Bloomfield Avenue, Verona, NJ, USA",40.8286335,-74.2396854,07044,Inactive,0
Home Wines & Liquors (#480 - 993367),"480 Market Street, Newark, NJ, USA",40.7322458,-74.1582513,07105,Inactive,0
M & D Liquors (835287),"501 South Clinton Avenue, Trenton, NJ, USA",40.2138933,-74.754245,08611,Inactive,3
The Wine Guys (721518),"517 Bloomfield Avenue, Montclair, NJ, USA",33.4131439,-84.5616384,07042,Inactive,126
Home Wines & Liquors (#520 - 945559),"520 Main Street, East Orange, NJ, USA",40.7669086,-74.2170154,07018,Inactive,12
Home Wines & Liquors (#593 - 299881),"593 Main Avenue, Passaic, NJ, USA",40.8592022,-74.1249517,07055,Inactive,0
Home Wines & Marketplace (#601 - 612881),"601 U.S. 206, Hillsborough Township, NJ, USA",40.5005046,-74.6437029,08844,Inactive,5
Home Wines & Liquors (#641 - 506881),"641 Springfield Avenue, Newark, NJ, USA",40.7301987,-74.2099993,07103,Inactive,10
Home Wines & Liquors (#773 - 505231),"773 South Orange Avenue, Newark, NJ, USA",40.7452884,-74.2195684,07106,Inactive,3
Super Discount Liquors (160356),"825 Rahway Avenue, Elizabeth, NJ, USA",40.6548305,-74.2332852,07202,Inactive,1
Home Wines & Liquors (#927 - 209544),"927 Franklin Avenue, Newark, NJ, USA",40.7811573,-74.1750492,07107,Inactive,1
G's Liquor (627863),"997 Kings Highway, West Deptford, NJ, USA",39.8175881,-75.1924775,08086,Inactive,19
Home Wines & Liquors (#1201 - 968191),"1201 East Saint Georges Avenue, Roselle, NJ, USA",40.6479351,-74.2484566,07203,Inactive,1
Home Wines & Liquors (#1277 - 690641),"1277 Springfield Avenue, Irvington, NJ, USA",40.7243392,-74.2416385,07111,Inactive,12
Luis Liquors (274314),"1317 Liberty Avenue, Hillside, NJ, USA",40.69827,-74.2321015,07205,Inactive,0
Triangle Liquors (652700),"1406 Burnett Avenue, Union, NJ, USA",40.7111914,-74.2819095,07083,Inactive,0
Home Wines & Liquors (#1850 - 881143),"1850 Morris Avenue, Union, NJ, USA",40.694691,-74.2635534,07083,Inactive,1
Home Wines & Liquors (#2001 - 247924),"2001 89th Street, North Bergen, NJ, USA",40.812587,-74.0123095,07047,Inactive,3
Home Wines & Liquors (#2275 - 531031),"2275 West County Line Road, Jackson Township, NJ, USA",40.1268089,-74.2735014,08527,Inactive,7
Home Wines & Liquors (#2401 - 227508),"2401 U.S. 22, Union, NJ, USA",40.6911539,-74.2978877,07083,Inactive,2
Caggiano Liquors (159696),"65 Glenridge Avenue, Montclair, NJ, USA",40.8099807,-74.2091356,07042,Inactive,1
Wine Mart Liquors (182929),"200 Ewingville Road, Ewing Township, NJ, USA",40.264076,-74.7590242,08638,Active,120
Home Wines & Liquors (#800 - 730567),"800 Denow Road, Pennington, NJ, USA",40.3009704,-74.7823475,08534,Active,197
Bridgewater Wine & Spirits (880918),"573 Union Avenue, Bridgewater Township, NJ, USA",40.568598,-74.5645364,08807,Active,7
Jillys Liquors ((732) 356-1022 - 682581),"657 Lincoln Boulevard, Middlesex, NJ, USA",40.5727183,-74.4932153,08846,Inactive,7
D&D Smoke & Spirits (941380),"1405 East Palatine Road, Arlington Heights, IL, USA",42.1092038,-87.965472,60004,Inactive,0
Krauszer Liquor Wine & Spirits (640551),"714 Hamburg Turnpike, Pompton Lakes, NJ, USA",40.9937507,-74.2821309,07442,Active,34
Country Farms (106778),"87 Division Avenue, Long Hill, NJ, USA",40.6710859,-74.5222924,07946,Inactive,0
Xpress Mart (306215),"107 Egg Harbor Road, Washington Township, NJ, USA",39.7823323,-75.1010065,08080,Inactive,0
Convenient Food Mart (833905),"1520 Madison Avenue, Painesville, OH, USA",41.7260922,-81.1966399,44077,Inactive,0
Rose City Liquor (122813),"84 Main Street, Madison, NJ, USA",40.7583186,-74.4140515,07940,Inactive,0
Country Farms (424103),"91 Makefield Road, Morrisville, PA, USA",40.2011469,-74.8215619,19067,Inactive,0
Maple Liquors (242490),"356 Main Street, East Orange, NJ, USA",40.762017,-74.2118505,07018,Inactive,0
Whooppee Discount Liquor & Wine (935397),"194 Van Winkle Avenue, Garfield, NJ, USA",40.8739499,-74.1044227,07026,Active,6
Forest Dairy Deli & Liquor (180362),"10 Spring Dell, Rutherford, NJ, USA",40.8270098,-74.1040146,07070,Inactive,0
Weehawken Liquor (602132),"3500 Park Avenue, Weehawken, NJ, USA",40.7709804,-74.0224863,07086,Inactive,0
Keyport Liquor (952660),"56 Broad Street, Keyport, NJ, USA",40.4371996,-74.201997,07735,Inactive,0
Pine Creek Liquors (950551),"394 New Jersey 31, West Amwell Township, NJ, USA",40.3947282,-74.8427042,08551,Inactive,0
Ray's Deli & Liquor (753844),"153 Sterling Avenue, Jersey City, NJ, USA",40.7071073,-74.0927093,07305,Inactive,0
Speedy Mart (715586),"1175 Liberty Avenue, Hillside, NJ, USA",40.6942728,-74.2355368,07205,Inactive,0
City Liquor (326229),"640 North High Street, Millville, NJ, USA",39.4034961,-75.0393652,08332,Inactive,0
Blue Ribbon Wine Liquor and Beer (852883),"450 1st Street, Hoboken, NJ, USA",40.7387407,-74.0374253,07030,Inactive,0
Bombolon Liquor & Grocery (701638),"192 East 16th Street, Paterson, NJ, USA",40.9312354,-74.1539713,07524,Active,0
Dawn Bottle & Spirits (789984),"1020 Pennington Road, Ewing Township, NJ, USA",40.2409115,-74.7753565,08618,Inactive,0
Gordon's Corner Spirits (577509),"350 U.S. 9, Englishtown, NJ, USA",40.3120985,-74.3035732,07726,Inactive,0
Michael's Liquors (698230),"622 West Maple Avenue, Merchantville, NJ, USA",39.9486943,-75.063259,08109,Inactive,0
Red Circle Liquors (892075),"2301 Federal Street, Camden, NJ, USA",39.9460017,-75.0913993,08105,Inactive,0
Elberton Package (455313),"409 Elbert Street, Elberton, GA, USA",34.1080019,-82.857512,30635,Inactive,0
"Krauszer's Food & Liquor, Deli (299908)","40 Meadowlands Parkway, Secaucus, NJ, USA",40.7934958,-74.0697132,07094,Active,238
Joe Canal's Discount Liquor Outlet (955751),"316 Rues Lane, East Brunswick, NJ, USA",40.4182287,-74.4108604,08816,Active,13
Gray's Wine & Liquor (444156),"2559 Nottingham Way, Hamilton Township, NJ, USA",40.2343545,-74.6941302,08619,Inactive,0
Wine World Outlet (628534),"10 Haddonfield-Berlin Road, Voorhees Township, NJ, USA",39.8594337,-74.9887352,08043,Inactive,0
Wayne Liquor Locker (551344),"598 Valley Road, Wayne, NJ, USA",40.9319884,-74.2267233,07470,Inactive,0
Fornaro's Wines and Spirits (889097),"175 North Broadway, Pennsville Township, NJ, USA",39.6642242,-75.510135,08070,Inactive,0
Ridgefield Park Liquor and Deli (534403),"284 Teaneck Road, Ridgefield Park, NJ, USA",40.8535486,-74.0198447,07660,Inactive,0
Burlington Bar and Liquors (967811),"1106 Sunset Road, Burlington, NJ, USA",40.049309,-74.879953,08016,Inactive,0
Discount Liquor Warehouse (959947),"1611 Asbury Avenue, Asbury Park, NJ, USA",40.2235813,-74.0258597,07712,Inactive,0
M&M Wine & Spirits (489394),"429 Market Street, Elmwood Park, NJ, USA",40.8992823,-74.11153,07407,Inactive,0
One Stop Wine & Liquors (175936),"592 Ridge Road, North Arlington, NJ, USA",40.7976832,-74.1263452,07031,Inactive,0
City Line Liquors (542888),"955 Frelinghuysen Avenue, Newark, NJ, USA",40.6894035,-74.2036479,07114,Inactive,0
Rt 40 Liquor (460987),"389 Harding Highway, Pittsgrove, NJ, USA",39.5986225,-75.155587,08318,Inactive,0
King's Liquor Outlet (865396),"542 Berlin - Cross Keys Road, Berlin, NJ, USA",39.7527073,-74.9848147,08009,Inactive,0
Connecticut Wine & Liquor (712224),"1071 King Street, Greenwich, CT, USA",41.0497757,-73.684312,06831,Inactive,0
Wine & Food Mart (124455),"589 Anderson Avenue, Cliffside Park, NJ, USA",40.8243685,-73.9890404,07010,Inactive,0
Garden Wine & Liquor Store (380248),"300 Harrison Avenue, Lodi, NJ, USA",40.8759164,-74.0957637,07644,Inactive,0
Town House Liquors & Wine (217067),"115 Watchung Avenue, Montclair, NJ, USA",40.830503,-74.2056485,07043,Active,45
Rocky's Liquors (556897),"330 Mulberry Street, Trenton, NJ, USA",40.2375958,-74.7402007,08638,Inactive,0
West End Liquors (289743),"212 Prospect Street, Trenton, NJ, USA",40.2299797,-74.7744364,08618,Inactive,0
Carter Liquor (507748),"199 Oakland Street, Trenton, NJ, USA",40.2368301,-74.7788595,08618,Inactive,0
Dawn Bottle Liquor (499725),"1020 Pennington Road, Ewing Township, NJ, USA",40.2409115,-74.7753565,08618,Inactive,2
Ashmont Market & Liquor (653778),"630 Adams Street, Boston, MA, USA",42.2881633,-71.055116,02122,Active,156
Quality Liquors (469207),"267 South Orange Avenue, Newark, NJ, USA",40.7392924,-74.1948663,07103,Inactive,10
Midtown Liquors (NJ - 118749),"274 Broadway, Paterson, NJ, USA",40.9184792,-74.1631223,07501,Active,0
Bottle Liquor Store (256210),"550 Lexington Avenue, Clifton, NJ, USA",40.8792555,-74.134382,07011,Inactive,0
Allen Liquor (116219),"209 McBride Avenue, Paterson, NJ, USA",40.9113518,-74.1837797,07501,Inactive,0
Spirits Of Troy (380999),"75 Ferry Street, Troy, NY, USA",42.7278107,-73.6905535,12180,Active,243
King Of Liquor (592541),"291 North Lee Street, Forsyth, GA, USA",33.0416697,-83.9377896,31029,Active,151
Colonial Fine Wines (780980),"235 US Highway 202 206, Bedminster, NJ, USA",40.6467239,-74.6408081,07921,Inactive,0
South River Spirits (119487),"700 Old Bridge Turnpike, South River, NJ, USA",40.4624404,-74.4026607,08882,Inactive,0
High Spirits Package Store (530112),"5425 Wendy Bagwell Parkway, Hiram, GA, USA",33.8866845,-84.7379487,30141,Active,189
D & M Package Store (290982),"595 Ralph David Abernathy Boulevard Southwest, Atlanta, GA, USA",33.7379209,-84.4070109,30312,Active,0
Liquor Lot (812632),"1200 Winchester Road, Lexington, KY, USA",38.0423587,-84.4606357,40505,Active,6
Saver's Club Liquor Locker (152852),"1665 Oak Tree Road, Edison, NJ, USA",40.5704564,-74.3403335,08820,Inactive,0
Lake Wine & Liquor (577194),"342 Lake Avenue, Bristol, CT, USA",41.6564311,-72.9234132,06010,Inactive,0
Pooler Spirits Warehouse (901590),"1032 U.S. 80, Pooler, GA, USA",32.1230359,-81.2658262,31322,Inactive,0
Sam's Package Shop (814009),"5630 Ogeechee Road, Savannah, GA, USA",32.0353426,-81.2176304,31405,Inactive,0
Yogini's Liquor Shop (132002),"6870 North Atlantic Avenue, Cape Canaveral, FL, USA",28.3794056,-80.6052193,32920,Inactive,0
Cheers Wine Market & Spirits (283270),"1095 East 9 Mile Road, Pensacola, FL, USA",30.531952,-87.2423726,32514,Active,44
M&J Liquor Tobacco Beer (784209),"3603 Dayton Boulevard, Chattanooga, TN, USA",35.1148497,-85.2935445,37415,Inactive,0
San Marcos Wine & Spirits (435089),"1450 West Mission Road, San Marcos, CA, USA",33.1508411,-117.1918181,92069,Inactive,0
Branded Barrel (912476),"521 County Road 6, Elkhart, IN, USA",41.7238618,-85.9716733,46514,Active,84
Meadowland Wine & Liquor ((201) 438-0660 - 788448),"280 Valley Boulevard, Wood-Ridge, NJ, USA",40.8515095,-74.084467,07075,Inactive,0
Meadowland Wine & Liquor (879508),"280 Valley Boulevard, Wood-Ridge, NJ, USA",40.8515095,-74.084467,07075,Inactive,0
Allentown Wine & Liquors (874677),"3 North Main Street, Allentown, NJ, USA",40.1777229,-74.5839942,08501,Inactive,0
Nebo Package Store (721057),"8110 Nebo Road, Hiram, GA, USA",33.86528,-84.7635241,30141,Active,34
Liquor Plus (904827),"1015 South Broadway, East Providence, RI, USA",41.8129393,-71.3710408,02914,Inactive,0
Liquor Land (558264),"442 Smithfield Avenue, Providence, RI, USA",41.8580647,-71.4111592,02904,Inactive,0
Bill's Liquors (186678),"672 Main Street, Coventry, RI, USA",41.7238233,-71.5343285,02816,Active,15
Laurito's Liquors (336994),"1974 Mineral Spring Avenue, North Providence, RI, USA",41.8595342,-71.4710688,02904,Inactive,0
Pro's Liquors (452143),"266 Mendon Road, Woonsocket, RI, USA",42.014727,-71.4804023,02895,Inactive,0
Warehouse Liquors (766142),"373 North Main Street, Woonsocket, RI, USA",42.0105882,-71.5139039,02895,Inactive,0
Bloomfield Buyrite (290998),"35 Lackawanna Place, Bloomfield, NJ, USA",40.7933533,-74.1997218,07003,Inactive,0
Rice Hope Liquors (785348),"7938 Georgia 21, Port Wentworth, GA, USA",32.2219615,-81.1933764,31407,Inactive,0
Maple Wine N Spirits (532796),"124 Maple Avenue, South Plainfield, NJ, USA",40.5817926,-74.4131366,07080,Inactive,8
Bolsa Liquor (535235),"8901 Williamsburg Avenue, Westminster, CA, USA",33.7509837,-117.9735901,92683,Inactive,0
Lotus Liquors (904564),"3970 Jimmy Lee Smith Parkway, Hiram, GA, USA",33.8932289,-84.7619641,30141,Inactive,0
Foremost Liquors (Carpentersville - 752082),"91 South Kennedy Drive, Carpentersville, IL, USA",42.1193208,-88.2572408,60110,Inactive,0
Harrys 66 Liquor (554160),"110 West Gallatin Street, Vandalia, IL, USA",38.960417,-89.090939,62471,Inactive,0
Spirited Spin Liquor Shop (174048),"3945 West Eau Gallie Boulevard, Melbourne, FL, USA",28.1225455,-80.6909293,32934,Active,72
ABC - Augusta (456223),"3441 Wrightsboro Road, Augusta, GA, USA",33.4673065,-82.0823331,30909,Active,208
Newton Package (587481),"9197 U.S. 278, Covington, GA, USA",33.5989419,-83.8304393,30014,Inactive,0
Nizzie Package (659015),"1902 Chattanooga Road, Dalton, GA, USA",34.7960836,-84.995752,30720,Inactive,0
Lo Lo Liquor (858466),"506 North Houston Road, Warner Robins, GA, USA",32.6250843,-83.6411607,31093,Active,727
US 1 Package Store (718545),"1923 Wesley Chapel Road, Decatur, GA, USA",33.7341327,-84.214223,30035,Inactive,0
Ace Liquors (262279),"585 Franklin Gateway Southeast, Marietta, GA, USA",33.9386199,-84.506204,30067,Inactive,8
Legacy Liquors (980489),"1000a East Blackstock Road, Moore, SC, USA",34.9092628,-81.9823292,29369,Inactive,0
Borderline Discount Liquor (605627),"860 North Main Street, West Bridgewater, MA, USA",42.0428443,-71.0113659,02379,Active,13
Prime Fine Spirit and Cigar (926346),"5500 Abercorn Street, Savannah, GA, USA",32.023691,-81.1089192,31405,Inactive,0
Scant's Corner (639680),"1000 Martha Berry Boulevard Northeast, Rome, GA, USA",34.2631085,-85.1799824,30165,Inactive,0
Beverage World Package Store (742961),"6731 Peachtree Industrial Boulevard, Doraville, GA, USA",33.9282608,-84.2694291,30360,Active,6
Royal Palm Liquor (111768),"1109 Royal Palm Beach Boulevard, Royal Palm Beach, FL, USA",26.7067109,-80.2318915,33411,Active,9
Scant's Corner (272093),"1000 Martha Berry Boulevard Northeast, Rome, GA, USA",34.2631085,-85.1799824,30165,Active,20
Crescent Liquors (472822),"712 Crescent Street, Brockton, MA, USA",42.0819597,-70.9899723,02302,Active,233
501 Wine and Spirits (180750),"1501 Harry Thomas Way Northeast, Washington, DC, USA",38.9121299,-77.0014995,20002,Inactive,0
Richmond Hill Liquor (356449),"9701 Ford Avenue, Richmond Hill, GA, USA",31.9535399,-81.3135433,31324,Active,137
Foodmart Liquors (664038),"46 Hollis Street, Framingham, MA, USA",42.2755803,-71.4166957,01702,Active,11
Post Road Pantry (531317),"21 Boston Post Road East, Marlborough, MA, USA",42.3516731,-71.5302019,01752,Inactive,4
Discount Liquors and Bar (Saddle Brook - 905558),"606 Midland Avenue, Garfield, NJ, USA",40.8843874,-74.1003227,07026,Active,10
El Patron (589494),"2260 South Cicero Avenue, Cicero, IL, USA",41.8497054,-87.7446229,60804,Inactive,1
The Liquor Shed (Lyndhurst - 638660),"740 Ridge Road, Lyndhurst, NJ, USA",40.799338,-74.1247622,07071,Active,22
The Liquor Shed (South Amboy - 946112),"467 South Pine Avenue, South Amboy, NJ, USA",40.4696489,-74.2777416,08879,Inactive,2
Moonachie Liquors (176810),"46 Moonachie Road, Moonachie, NJ, USA",40.8423528,-74.0452576,07074,Inactive,0
Cork Keg & Liquors Yorkville (488951),"302 North Bridge Street, Yorkville, IL, USA",41.6465528,-88.4456503,60560,Inactive,0
Juno Beach Liquors (964432),"13977 U.S. 1, Juno Beach, FL, USA",26.8810834,-80.0573124,33408,Active,16
Best One Liquor (579611),"322 Florida Avenue Northwest, Washington, DC, USA",38.9135113,-77.0159861,20001,Inactive,0
Liquor Wine Outlet (889158),"778 Park Avenue, Bloomfield, CT, USA",41.8293341,-72.7322353,06002,Inactive,0
Quick Stop Liquors (649754),"46 East Grand Avenue, Fox Lake, IL, USA",42.3973794,-88.180013,60020,Inactive,0
Delight Food Mart (884689),"179 Chalk Road, Rockingham, NC, USA",34.8959599,-79.7489311,28379,Inactive,0
Arena Liquor Store (649740),"3101 South Providence Road, Columbia, MO, USA",38.9166188,-92.3355685,65203,Inactive,0
Mitchell Z Liquors (666407),"11 West Park Avenue, Merchantville, NJ, USA",39.9510405,-75.0494758,08109,Inactive,0
F&M Liquors (260835),"307 Warren Street, Beverly, NJ, USA",40.0652691,-74.9197583,08010,Inactive,0
Liquor Stop (Arleen's Liquors) (102238),"321 Broadway, Passaic, NJ, USA",40.8555673,-74.1361724,07055,Active,2
Broadway Wine & Liquors (967281),"62 Broadway, Passaic, NJ, USA",40.8600888,-74.1282759,07055,Inactive,0
Liquor Land (129610),"1 Hessian Avenue, West Deptford, NJ, USA",39.8520335,-75.1435258,08096,Inactive,0
Paper Mills Liquors (739827),"364 Possum Park Road, Newark, DE, USA",39.7152913,-75.7387228,19711,Active,21
Bee Back Liquor (217536),"2301 Gillionville Road, Albany, GA, USA",31.5848886,-84.2047804,31707,Active,98
Kearny Plaza Discount Liquor (272020),"190 Passaic Avenue, Kearny, NJ, USA",40.7597131,-74.1597094,07032,Inactive,0
McDermott Beer and Wine (769447),"2033 West McDermott Drive, Allen, TX, USA",33.0989848,-96.7321201,75013,Active,0
Main Liquors (780259),"533 Main Street, South Amboy, NJ, USA",40.4791819,-74.2894619,08879,Active,5
JB's Wine & Spirits (213983),"202 South Illinois Avenue, Oak Ridge, TN, USA",36.0074191,-84.2629056,37830,Active,156
Carhart Wines and Liquors (881363),"343 Mamaroneck Avenue, White Plains, NY, USA",41.024704,-73.763014,10605,Inactive,0
Fancy Liquor & Bar (232052),"121 Sivley Road, Hopkinsville, KY, USA",36.8275475,-87.4752165,42240,Inactive,0
Micco Discount Beverage (411535),"5675 Micco Road, Sebastian, FL, USA",27.8799954,-80.5027297,32976,Inactive,0
Big Bend Liquor (768920),"3620 Big Bend Boulevard, Maplewood, MO, USA",38.6014555,-90.3254134,63143,Active,27
Eldridge Mart (604302),"209 East Le Claire Road, Eldridge, IA, USA",41.654342,-90.581458,52748,Active,10
GD Xpress (512442),"4607 North Pine Street, Davenport, IA, USA",41.5675587,-90.6098028,52806,Inactive,0
Hampton Mart (380258),"238 South State Avenue, Hampton, IL, USA",41.5469165,-90.4150217,61256,Inactive,0
Heaven Liquors (783334),"3700 Park Avenue, Weehawken, NJ, USA",40.7722856,-74.0216043,07086,Inactive,2
BuzzzRite Liquors (446032),"269 U.S. 46, Little Ferry, NJ, USA",40.8550906,-74.0425248,07643,Active,31
Harmony Liquors (870650),"150 North Bedford Street, East Bridgewater, MA, USA",42.0379723,-70.9577914,02333,Active,22
Lyon's Liquors (207310),"188 Ferry Street, Malden, MA, USA",42.4237355,-71.063473,02148,Active,22
Jay's Wine & Spirits (743937),"77 Commercial Street, Malden, MA, USA",42.4246774,-71.0746198,02148,Inactive,0
Tanya Wine & Liquors (157758),"303 Rockaway Turnpike, Lawrence, NY, USA",40.6248628,-73.7362444,11559,Inactive,0
Signature Wine & Spirits (467843),"564 Hopmeadow Street, Simsbury, CT, USA",41.863003,-72.8094248,06070,Inactive,0
Hopewell House Wines & Liquors (733132),"48 West Broad Street, Hopewell, NJ, USA",40.3877819,-74.7650942,08525,Active,180
Elliott Package and WIne (491156),"7430 Elliott Family Parkway, Dawsonville, GA, USA",34.5111688,-84.2270153,30534,Inactive,0
Village Knoll Deli & Spirit (910550),"107 West Main Street, Millbury, MA, USA",42.1796363,-71.7711357,01527,Inactive,0
Sunny's Liquors (787033),"35 Plainfield Street, Providence, RI, USA",41.8166586,-71.4446954,02909,Inactive,0
Johnny's Liquor Store (117815),"5770 Harris Street, Austell, GA, USA",41.6794575,-86.2050838,30106,Inactive,117
Preet Liquors (949345),"1035 Little Britain Road, New Windsor, NY, USA",41.4860552,-74.0929436,12553,Inactive,0
Pemberton Farms (792513),"2225 Massachusetts Avenue, Cambridge, MA, USA",42.3940148,-71.1252997,02140,Inactive,0
Princeton Wine Company (585119),"25 New Jersey 31, Pennington, NJ, USA",40.3251133,-74.7983695,08534,Inactive,0
Lion's Beverage Express (107262),"1722 West Wise Road, Schaumburg, IL, USA",42.0044908,-88.1225036,60193,Active,7
In and Out Liquors (Melbourne - 848869),"1775 North Wickham Road, Melbourne, FL, USA",28.1362237,-80.6712951,32935,Active,31
In and Out Liquors (#1734 Melb. Us-1 - 461246),"1734 North Harbor City Boulevard, Melbourne, FL, USA",28.1350319,-80.633472,32935,Active,21
OC Liquor (421473),"14520 Magnolia Street, Westminster, CA, USA",33.7517846,-117.9717712,92683,Inactive,0
Lyons Den Liquor (694603),"5332 Dtc Boulevard, Greenwood Village, CO, USA",39.6182465,-104.8894112,80111,Active,5
Redbank Wine & Spirits (889897),"3849 Dayton Boulevard, Chattanooga, TN, USA",35.1187689,-85.2911007,37415,Active,41
Davids Friendly Market (Davids Friendly - 524350),"543 32nd Street, San Diego, CA, USA",32.7114836,-117.1251111,92102,Inactive,0
North Lake Liquor (736865),"1230 Dawsonville Highway, Gainesville, GA, USA",34.3042777,-83.859406,30501,Active,72
Plaza Liquors (442137),"212 Garfield Avenue, Cranston, RI, USA",41.7942899,-71.4432734,02920,Inactive,0
The Tap House Liquor Shop (416820),"6015 Lynmark Way, Fairburn, GA, USA",33.5943177,-84.6400608,30213,Active,31
Ace Spirits (575324),"4 Shady Oak Road, Minnetonka, MN, USA",44.923837,-93.4277251,55343,Inactive,0
Wandering Spirits (829706),"3435 U.S. 169, Plymouth, MN, USA",45.0201803,-93.4014768,55441,Inactive,0
Cotton Patch Quick Stop (280041),"168 South Cromartie Street, Hazlehurst, GA, USA",31.8560631,-82.6058517,31539,Active,1
Liquor Mart (699503),"126 Ridge Road, North Arlington, NJ, USA",40.7853413,-74.1353978,07031,Inactive,0
Four Seasons Wine & Liquors (552719),"793 Williams Street, Longmeadow, MA, USA",42.0552412,-72.5547874,01106,Active,42
Chickasaw Liquors & Wine (586303),"2176 South Chickasaw Trail, Orlando, FL, USA",28.5116395,-81.2701546,32825,Inactive,0
Railroad Package (536479),"1410 Gornto Road, Valdosta, GA, USA",30.8593609,-83.3177789,31602,Active,7
Freshco Grocery & Deli (574029),"97 Stanton Street, New York, NY, USA",40.7212236,-73.98817,10002,Inactive,0
Lottery Mart (327701),"2126 West Algonquin Road, Lake in the Hills, IL, USA",42.1760679,-88.3274875,60156,Inactive,0
Arena Liquor Store (595610),"208 Corporate Lake Drive, Columbia, MO, USA",38.8953691,-92.3366895,65203,Inactive,0
Arena Wine & Spirits (796458),"515 Scott Boulevard, Columbia, MO, USA",38.9504401,-92.4007433,65203,Inactive,0
Sohal Wine & Spirits (463129),"1627 1st Street Northwest, Washington, DC, USA",38.9118513,-77.0119371,20001,Active,26
Bridge Discount Liquor (421012),"32 Washington Road, Sayreville, NJ, USA",40.4548738,-74.3682335,08872,Active,383
Liquor Warehouse (267312),"300-306 Passaic Avenue, East Newark, NJ, USA",40.7495893,-74.164067,07029,Active,499
Frank's Liquor Store (761858),"429 Belmont Avenue, Haledon, NJ, USA",40.9376212,-74.1850996,07508,Active,98
Holiday Spirits (302213),"6005 North Oak Street Extension, Valdosta, GA, USA",30.8895856,-83.2720291,31605,Active,32
HK LIQUORS 1 (882933),"1790 North Olden Avenue, Ewing Township, NJ, USA",40.248964,-74.7712501,08638,Active,20
HK LIQUORS 3 (373300),"1873 North Olden Avenue, Ewing Township, NJ, USA",40.249914,-74.7785467,08638,Active,15
East West Package (593307),"1025 East-West Connector, Austell, GA, USA",33.8559254,-84.5834631,30106,Active,87
HK BAR ON SPRUCE STREET (682578),"2325 Spruce Street, Trenton, NJ, USA",40.2579221,-74.7619126,08638,Inactive,0
Candid Wine & Spirit (217328),"494 Washington Avenue, North Haven, CT, USA",41.4149187,-72.8406411,06473,Active,4
Galaxy Spirits Liquors (861431),"715 State Route 96, Bonaire, GA, USA",32.5551703,-83.6555968,31005,Active,123
Coasters Liquors - DC (461915),"3614 Georgia Avenue Northwest, Washington, DC, USA",38.934619,-77.0245662,20010,Inactive,0
Crown Bottle Shop (656865),"741 Townpark Lane, Kennesaw, GA, USA",34.0359989,-84.5721394,30144,Inactive,0
The Wine Concierge (781172),"3521 V Street Northeast, Washington, DC, USA",38.9181702,-76.9585559,20018,Inactive,0
Batch Mead (830089),"42225 Remington Avenue, Temecula, CA, USA",33.5151479,-117.1794692,92590,Inactive,0
Shapham Liquors (521790),"490 Mamaroneck Avenue, White Plains, NY, USA",41.0222854,-73.7595302,10605,Active,10
Broadway Plaza Liquor (151164),"418 Broadway, Albany, NY, USA",42.6484031,-73.7510522,12207,Inactive,0
Coasters Liquors - MA (155026),"75 Canal Street, Boston, MA, USA",42.3641373,-71.0594433,02114,Inactive,0
Smitty's Liquor (196223),"1265 Lakes Boulevard, Lake Park, GA, USA",30.6813056,-83.221221,31636,Active,136
Southside Liquor (598680),"804 Madison Highway, Valdosta, GA, USA",30.82133,-83.2753107,31601,Active,6
1941 Package (715089),"2004 North Expressway, Griffin, GA, USA",33.2873849,-84.2911038,30223,Active,57
Griffin Liquor (171847),"1003 West Taylor Street, Griffin, GA, USA",33.2475637,-84.278527,30223,Inactive,2
TO BE DELETED (771255),"1003 West Taylor Street, Griffin, GA, USA",33.2475637,-84.278527,30223,Inactive,0
Liquor Loft (355083),"2541 Bemiss Road, Valdosta, GA, USA",41.558259,-87.636634,31602,Inactive,90
Liquor Barn (559555),"3990 North Valdosta Road, Valdosta, GA, USA",41.6971662,-86.2205743,31602,Inactive,73
Cartersville Beverage Co (823741),"10 Felton Place, Cartersville, GA, USA",34.19642,-84.7932232,30120,Inactive,98
Cartersville Beverage Company Westside (670864),"831 West Avenue, Cartersville, GA, USA",34.1569137,-84.8199176,30120,Inactive,0
Big Time Beverages (776821),"20 Apex Drive Southeast, Cartersville, GA, USA",34.20622,-84.800277,30121,Inactive,0
Quality Liquor Store (180738),"209 Tennessee 68, Sweetwater, TN, USA",35.5989363,-84.5113608,37874,Active,23
East Avenue Beverage (816980),"1001 East Avenue, Cedartown, GA, USA",34.0144719,-85.2418346,30125,Inactive,0
Texas Tonka Liquor (740005),"8242 Minnetonka Boulevard, St. Louis Park, MN, USA",44.9497353,-93.3847762,55426,Inactive,19
Chestnuthill Liquors (812449),"744 East Chestnut Hill Road, Newark, DE, USA",39.6773842,-75.6999394,19713,Inactive,0
Empire Liquors (668093),"6301 Park Avenue, West New York, NJ, USA",40.7885258,-74.0068206,07093,Active,1
